
14644.91000000,14490,1.0690821256038638,2018-01-04T12:22:06.153000Z
14640.01000000,14464.395739,1.2141140505890347,2018-01-04T12:27:10.414000Z
14501.30000000,14360,0.9839832869080729,2018-01-04T12:32:10.790000Z
14465.00000000,14300.00000001,1.1538461537754112,2018-01-04T12:37:11.627000Z
14425.01000000,14266.01000001,1.1145372812011878,2018-01-04T12:42:09.897000Z
14456.64000000,14298.99999996,1.1024547173959016,2018-01-04T12:47:15.002000Z
14515.21000000,14339.73687051,1.2236844446627462,2018-01-04T12:52:16.558000Z
14500.09000000,14351.00000002,1.0388823077123028,2018-01-04T12:57:18.084000Z
14489.58000000,14340.755,1.0377766024173813,2018-01-04T13:02:13.625000Z
14492.99000000,14375.00100002,0.8207929862393444,2018-01-04T13:07:14.822000Z
14541.49000000,14450,0.6331487889273341,2018-01-04T13:12:23.162000Z
14523.16000000,14450,0.5062975778546702,2018-01-04T13:17:23.575000Z
14567.51000000,14445,0.848113534094844,2018-01-04T13:22:23.929000Z
14603.17000000,14521.34106959,0.5635080810915094,2018-01-04T13:27:22.723000Z
14641.60000000,14511.00000011,0.9000068905589594,2018-01-04T13:32:24.981000Z
14631.27000000,14578.99999999,0.3585293916594903,2018-01-04T13:37:27.134000Z
14600.00000000,14552.1,0.32916211405913676,2018-01-04T13:42:27.969000Z
14600.06000000,14512.10000002,0.6061148970850402,2018-01-04T13:47:29.066000Z
14575.00000000,14513,0.4272031971336044,2018-01-04T13:52:29.270000Z
14590.00000000,14513.003,0.5305380285527357,2018-01-04T13:57:30.107000Z
14619.48000000,14520.0090002,0.6850615574592944,2018-01-04T14:02:30.740000Z
14600.01000000,14542,0.39891349195434067,2018-01-04T14:07:30.670000Z
14600.00000000,14399,1.3959302729356204,2018-01-04T14:12:32.021000Z
14569.96000000,14479.00000001,0.6282201808822121,2018-01-04T14:17:32.988000Z
